col_0,col_1,col_2,col_3,col_4
8,FSeOf,37.6125107396926,-10.690806546973558,veFMp
1,QJwUl,36.19678972329074,2.285339744723199,OOEQU
0,TBbvz,34.438792413199884,9.912956296557875,PBtpW
-4,svXkb,42.432647021689846,2.9563154068907767,QWlNk
-1,lEyZX,38.11825712167883,17.30824100486426,LePhn
1,uKEBI,40.25388431884302,-4.147687487225437,MimHC
6,MktPo,34.10974425507395,1.1068620963723863,gGmaN
7,aCeSS,38.8679152995005,13.97665066639418,hZILG
0,LjDSF,35.70151399169314,3.909736431873198,oSxCa
-2,mgEZw,37.86967898445486,-0.4218735864892922,QMBOx
5,VwlKc,39.75179289801848,-3.174143275199409,Rgpxb
12,lDbgn,39.978798047177634,-2.7578131907634145,hjMRZ
5,fgArA,40.38552928778626,1.4568712834426538,yzJRQ
4,xhkZE,36.189320686460185,-1.7827703732665905,RIWXw
7,TywYJ,41.019376062664804,4.890858240028975,zvbuz
2,oSjHy,40.8356589613791,2.8372030194978763,nqLeC
-6,rZIUj,38.92550057951235,6.951664067658807,UlnFc
9,IpnRE,39.315980838655385,7.3486798526000525,WAfAN
4,fdvCq,40.660738243550064,4.268199310392935,ArzQD
-4,NyLWV,36.70051714720361,5.383683194004612,kUspn
-7,dfcor,34.73802971352074,5.3702966638753855,Gpymm
3,hWXlB,38.48612738912121,-4.8166394975586035,TnfmE
0,lOoAM,38.20420571981279,1.0769706637201373,eUzfn
15,LgGjh,39.05478643494756,5.411664880206966,EfqsV
8,hbdOT,37.93434955370155,-5.249311524358504,KJtzb
-6,SfaAi,36.100360522124596,5.487876840273428,dahxt
2,CzFhg,36.54550975185234,5.852402600547697,BGWNM
12,jYEht,39.18434172704065,-6.652458981715288,ArYJW
1,zJaCV,35.443330447266995,2.926211932983706,LQGoe
0,RrMZG,36.261197084305316,-3.9534997615039247,Qbudz
1,EWeff,37.89621738556505,-7.12476733552994,exAki
0,ygniY,38.60246562110981,9.68777451002293,jbyVv
16,BpVtJ,40.50173038644101,8.649895911616774,PpoME
0,PNNiD,37.117268625965444,0.20311631554112974,ovZsl
0,PJsMr,35.465056512872934,-11.85120357133772,zlMtr
0,qPcto,37.02446878598521,7.272949914333957,TCEKh
6,sfldN,33.757117481063645,-7.323695673668693,UGVip
-2,vXAfk,35.44136638079944,-5.4087671191123246,XxvRQ
-3,hFvuX,34.95704578819661,-15.173339208995738,nqOQu
-5,IgOVI,42.77480359557195,-12.545595351307753,BhWYY
9,ljMrd,38.98312008117644,10.789981109205142,Ghiti
2,makqA,34.19607864056345,-7.609972814049575,gBKYT
9,SmGLS,38.133950759705606,-11.917393590583966,AZxXq
3,sfzWb,36.349981474778446,-0.7916176575951417,ySFUE
2,XlLph,35.49825668675606,-1.4992774747638264,jKvbr
2,mIwaw,39.38341641097222,-5.15443875824403,ZGjZy
5,NPCfH,35.858034413236,4.722282385923295,EXuQJ
-6,Fmkbv,41.42468166145551,18.378383662162175,xiGbY
-2,roCze,35.82098039625521,-9.05210604681828,TUuYv
1,dpLCm,40.6434980690269,8.268216886439255,YRESf
5,yIpLv,38.807555112872095,9.150493151929242,LIJYN
1,vvjQH,39.278934970817254,-4.016452763335219,baqEw
7,hypSI,34.622321648857216,-6.4034123850320395,VPdPx
10,lfrpt,34.77835767990351,5.391984286972212,AqDcB
-3,uzwXu,40.56145344602775,1.1115342926901977,pFUPT
-4,XTxRU,36.404245763582836,3.0329907076948377,WvVXN
0,rHjRz,36.41708908607387,5.60707408964056,usiHS
6,olMdA,36.916496852547695,2.2673450292351807,bvLdI
5,hoNkn,39.272367509773765,-1.2676278280085749,GtBPh
-4,DHcsF,38.58905409835336,-2.339096156958653,owdPF
7,cAKjG,34.85610366333047,-0.7074921127794427,eQWWg
4,IvYok,36.50028671094868,11.12344105139554,OZlGP
-5,LGeYm,35.56065658430252,2.8404307254205987,Ddsze
1,FHuYN,40.80971166862308,-6.087995303139575,ncMkp
-8,njbJb,37.64959244075923,2.2457400420039733,UWHsp
7,UUhEA,44.76065610008994,-4.4905628943014735,FWOGu
11,fPEai,38.220854974013385,-1.3920933108590836,zzKvH
3,DeLtr,40.336571173574924,1.9412887830067083,ooJCZ
7,zmhKN,37.86634716096881,2.3528884627134237,tgKow
0,CaMKY,36.93116531841931,12.564897216817936,tSQlE
0,ENQvI,38.47562756799777,2.242324809135318,lsEZh
6,eVBBm,38.363766421995365,-4.1545276388906185,zMOSt
-1,PuCSJ,37.39087256967639,-5.711486168297772,VAvmc
8,JyaIB,39.69696217494769,7.817826216878791,XNjJV
12,hsZuI,38.399995343972726,9.85086252669962,BLzch
1,Lazvn,40.388896120628665,-5.317329594511447,RsrSL
4,XEXoL,35.25837214072439,-3.06157492466074,BkuoM
-9,xdOAY,38.827109514578574,-1.9085764507525222,WGDnU
1,hnbua,37.14240740235331,11.085041284844385,gzgBk
2,UbUTj,35.393091347141535,14.052985936971298,LeOwT
4,aNoqQ,40.22524783277372,5.2579666182596645,LJNkJ
8,eaOnn,35.793296050900246,9.711314290782347,uwPJh
19,bVJCa,37.848558359432964,-0.3107643815849286,zcyGW
0,YZEui,36.79480393097743,-0.3564948534570609,bojwn
11,jUqtq,39.54803468590911,6.058380754979005,FfYdS
8,fDkWD,35.00437300566522,-6.026150963096587,YEiVB
8,KjWec,37.95976483565627,2.186270604031803,pAwNd
0,UOQbN,38.95589008692978,-3.4846435553535944,AuBzD
8,DduCO,36.87655049020288,-3.3364270947654395,MVTtP
7,tFzVJ,35.22115964699547,-5.643353068292655,YsTEy
-2,HATOn,37.61116638881209,-12.23732935039219,GoYgD
-2,BWSLw,38.99214350972315,-0.9805535070308415,itZGE
-3,JUiLY,37.34002872133656,-1.237143341377393,ThVSF
-1,XCvfe,35.645947480050445,-9.737078929246561,RkkWk
8,qzcNU,36.35098211868829,7.644933955162396,HtiTU
-5,HrQPo,40.913800787775294,-2.5215802978216244,OlJfe
1,vrClY,37.47807787937555,2.7737585291368703,eieeX
-6,thoNY,34.90388469668292,-0.6393093093187538,irRgb
14,urqew,40.66638556453106,10.44202120504591,fFlkz
4,VkYLC,32.00596671211866,-1.9949791274281508,ToZgV
15,qBsUS,35.19895113023086,1.7543993301132466,kcAJe
-1,DdZOl,36.80460648957476,3.309988072234513,vdAUG
0,ZPAcX,36.797131305995784,1.6492210822999174,sUNUQ
8,WgquF,38.519123982335906,-8.3396057143209,BvvqC
-1,XXmGp,38.47354807765533,2.4887810504128267,ctsPH
2,IiUsJ,39.45284069234824,-5.998429846451285,icTrr
-11,juheI,31.12992641260161,2.091451398341736,Obvvk
-3,pzeCp,37.12794756700221,-6.561062162406168,FdwoR
-3,jEeAN,38.60371779419975,-5.963395474923222,LHoAg
2,sBRmt,39.53369118683116,-0.3581047595512985,wRqyr
1,cdNcw,37.750867027773026,-12.935231018143797,oORWG
11,DIbLm,37.94187645903861,-0.35873378954516366,wwERD
-4,kcuVp,38.07274684120733,-3.3307847254906706,jsOwk
4,sXBdi,38.20572432972909,3.233905642407602,jGBJe
8,JUxRP,38.46215052643944,-3.762242137389653,WmeTf
10,GOQGn,34.497419951565654,-2.616225186712253,lvulb
18,iWvID,34.04077536061521,5.220473651233597,ovtSk
17,mHJEY,36.633037955994205,6.7349004507527725,arWiO
8,QYfvu,32.42661952936089,-1.3508368037140042,FCtdM
8,VABNM,37.81873012870375,8.107703239036915,THdNo
8,gIUHP,40.64979029802301,-1.118877668345173,jRPWF
-10,fTrMb,38.46124471238141,11.714298513710206,xWrYf
13,JWFyt,31.839841327894643,0.03843236478908274,igUnl
11,ulSqw,36.661290186574945,16.156024519709757,BcuQb
15,xMhMr,40.06955547495473,2.3040529336934825,RoByd
-17,PrhSi,40.327387024919396,5.465666030600927,xUPqU
2,ozBha,35.97796234825582,-4.569672002789482,auCOo
-2,fvfOf,39.33013347661712,6.01861207395004,lhlgX
-1,ucnEH,35.37151818392671,1.5237484982923546,VxBzT
-11,FMhHD,36.147078689142866,6.919874321699468,yaVyB
-6,ZUAJG,35.493100702244675,7.016209039556219,Pmbiy
13,Wqbmf,36.62308469584708,-0.3560998896268355,haqdx
-2,YOFvc,34.41191023204525,8.98747838279213,HWuBN
18,AMPCO,36.69893631544715,-9.438399234305924,WvdmZ
4,IpKew,34.51267098254918,8.184505338064291,SnIZO
7,vQqCC,41.295050483833805,4.013868771728204,BkKIz
13,qvyxu,40.670340140781065,1.0861282357178625,TfuCx
14,CqTIV,36.530214165185455,8.853937974022722,ssALH
-1,ikyfr,36.56344616146327,-1.629832424260237,GIvfp
7,UXCQb,38.48148907136729,3.3864969239655114,dMJsX
0,VEdol,40.38181320849783,-7.765500897245127,hFfeF
-7,FPmUo,34.703176602436784,9.579045508503658,GhSzE
3,UQbPQ,37.36305200894028,4.864728143565551,SPqri
9,WKxWr,33.92330384989152,0.33181942420346155,wFwjl
1,Oatnx,36.44015416376983,10.069618129950538,FPJZJ
12,MtkRU,34.31390657821045,14.338072102752593,cNJrZ
-3,wXLGi,39.25848605150881,-5.381257088821592,DgTxi
6,CydYN,38.94155884273558,10.806849050428438,neadW
1,HsuVd,35.94450543564106,-12.299964579890265,LQeCl
-4,iwSnh,36.536142904881984,-13.343749160228013,Furyd
10,ZmoNE,38.6218194202499,10.939422547479069,OPaSb
-2,PqZOS,39.28246927394645,-2.0167243507360446,MAZFG
14,pIPml,35.27338736652131,1.5071511133505264,gUatM
5,haxkS,41.933391113016974,-9.309297306741747,yVcmv
1,quFnl,32.71578001611388,-1.7151715381412382,aJlhr
-2,AtKzR,38.071265379792514,-7.501014067273166,ZVrBC
3,yhtyL,36.06603246306041,13.042626353388052,WzaAn
1,VmEFR,35.05408389177289,11.994499859848764,adGqU
4,VZasB,43.45213985065789,2.4228641523408174,Hmktn
5,SwQaz,41.16986845072145,-1.570008899856252,djAME
0,lUxxv,40.03029959185487,-0.09214982244759251,mXTEf
10,eNpcU,35.97460885647197,8.069197692084943,bamHf
3,hIKih,38.52889697767928,-4.833054418613562,IFuTw
-6,xNhvq,40.27185865780033,14.384343753011548,vztWM
-2,FYuOa,40.378501917984096,13.175014144889136,IHxFS
-5,SvuZq,37.94034014982368,6.712477110184445,XTOGF
3,NCQvR,38.4912187376192,-7.058915358703889,eYmql
10,ksVfY,32.53126375638487,2.3831391955346213,RSEXI
9,MKQwe,36.07675677637919,-2.643150628900065,VqcIR
19,MLkIq,33.19829512019139,5.513205996258693,meWnW
13,DJELx,40.130453086054274,-0.10993905918130209,ZAHxn
4,Mxagj,38.92334885972255,2.4771410738202713,ebnCe
11,bhpWu,39.47197645029396,-1.3325746533323775,cnWIT
4,NUTAL,37.42429234953497,-4.447450992691867,hORwo
9,bAEUy,36.38010968047264,-1.5135899735399179,YVDXE
0,qvJmf,36.789479620242346,3.0540434989565686,VopAJ
10,EcDQx,35.31354107214761,2.345108622443804,oSYKr
6,GTWZE,32.00248319827412,4.357044587789218,ofNgB
-9,BenUz,33.86307839412225,2.4820486677657607,ackXT
20,EcXbO,36.63429355687248,13.37581568331505,ngmkz
13,AeFcs,36.34470538604102,-4.1485043064996,MgNYw
-6,Vmkna,40.62632893156907,9.106629530157647,ApdMo
2,rBcfc,35.432651043045944,3.0891399326608093,dAHQn
0,arQPi,39.52026538964833,-0.3186056854060768,VzIBS
5,FSjSm,34.69070055947516,-8.172819951903511,pqsBh
20,BXojW,38.36881781406902,-12.770763385268896,cxNQE
9,AChMl,42.89393389179333,-7.984908213733478,Eynzy
4,TumyD,36.986118610779315,4.925931687472794,dytVw
6,ylZvv,33.94555866560977,17.48451503334281,jPPpv
0,iKUlK,38.047844420446566,-1.3007085813978188,rZomu
5,jYtdg,40.0865884469507,12.430607866715409,RwhRO
0,HKWDt,38.45343318992968,5.630091890484447,HJZkN
0,UztxK,38.6501427889954,4.560805656159351,MmMoy
9,wubqs,34.37804219760822,14.614361280330895,DBhzb
3,gFyJZ,34.52261522082271,3.054474135403967,PlIiD
-2,OGdXu,36.00798643922566,6.75679073412192,rfKFZ
5,ehvkn,39.029746613270085,14.685093632076033,NJgPz
19,JlvVN,39.56284909665527,-14.944699925348164,oXiPz
4,LvARp,36.88216357175708,11.902212039875991,QcMgI
0,kTaMM,39.77561524849484,6.8624485264829085,INOgc
4,zhPVo,41.669098232841954,0.951481205869991,EYnhe
3,oaEdH,34.187091053900886,-4.840319949493684,Iqgty
3,piuXh,37.41716662042561,2.7683702534361565,cbtkQ
0,iwmvX,39.77175392367329,-3.9435301251380093,AGQZj
-2,FlVTW,38.47601465202959,10.160308181447384,XwYix
1,JXfdj,40.58506808002244,1.1134889617611896,CsDqU
8,VUyQY,38.57952120256855,7.815890724846951,rPiTh
-4,JFnBw,31.89423402269997,-7.708750517115268,iMPRA
10,Zsyvm,36.04223924528274,0.42253992073704505,ikZok
10,RPzid,36.02098197335139,7.246540904126831,iyoJE
-6,JWGXQ,39.91857156935451,3.3945240895703463,koOUt
8,jjVHQ,40.13260596762793,-6.638109251895761,bmwrU
0,FvafT,33.89000336259621,11.699453727356035,pHWes
5,RVRXa,39.45849141264339,2.651760342867639,HxUfy
0,xRmBa,40.096997870563584,9.418855123522931,ktWpB
5,NDNml,38.43094697549682,8.605463418994185,OgIsi
0,zzcDY,39.253992964059464,15.251388430794446,BJxMn
3,kAcSZ,41.315610238007594,12.19296525643451,KUYDY
6,qjikz,34.56631903573754,4.0844071022798945,sWzvt
-8,gMReR,34.83901601770386,-1.5501488487810466,KwrWq
0,odeHa,37.6971891057228,-0.5676290207079939,gPcyO
6,rTxlh,36.28766264033775,-10.726318463570902,nNcfv
-1,phrNY,37.708428093532525,1.1796676413075642,DSBMy
1,RhUYl,37.352186337680905,-1.241415081311504,gIZcv
10,wXEjp,37.42334317118595,6.685217034705973,SqMvu
7,Bbkuj,36.71994755083572,6.804981874355882,mEnSH
7,OVYix,37.828073185131075,6.262649207557802,otRoa
-2,XztiQ,36.20856908820631,13.67852555935365,eAGbJ
0,xsTuF,34.3229612537293,13.734347105251278,sGqlg
0,vfmpn,33.32592076275303,11.81335803049024,uFhWE
5,gwHNU,38.4220190780522,-5.108334052177621,tHBVo
-4,xgRJF,37.081716717582424,3.8365924165035765,FwLYi
-5,UsITf,35.295545119670614,9.00566350419153,lEKkZ
3,FzsCw,38.90926482943312,8.734834320827682,PmqOt
0,wMyZW,35.14300411916564,-9.084944932000498,MVtBH
12,YKjjq,38.479061255703385,-3.839220910718746,DCOcC
0,iUxYR,37.68803099662222,-2.6357704341098085,Xjplx
10,XYpDz,39.465092682424924,-9.366549070043826,QvqKK
6,PFzde,41.50630741364788,7.654053888309321,ZLCGS
9,lDYRm,41.77965255232316,5.515055666552254,XBDbp
-6,ZzTyn,35.446647962046804,1.7277578129903424,oCmpZ
4,pxbyz,37.96150474153784,10.251918380351752,HDdFh
-2,tigDZ,38.88235514458575,6.6867592484455844,VhbQt
-9,TvWCe,40.04308684682118,-5.5911459384229465,mKTNj
-2,jFSAI,38.43363421100483,-8.941386660325584,CUOlN
2,nXwMP,38.679763981133256,-5.324827467247319,iahdF
9,jmduX,36.47924080782649,2.407930482542252,TIEEk
5,BLMqX,34.846882300326875,-2.50283300956254,EdnqB
3,AIlMX,36.18923853635198,2.0369081172324597,jSfVT
1,lwHpu,39.485663106375185,-1.12466180129898,ChBJT
0,KiGKa,36.82960067838338,-7.541438114045588,phDla
0,lxAMW,43.8588371440952,1.7250873423447597,HCuAl
6,gdseZ,36.52999807547804,4.239512267068029,jHjKR
3,phdWx,43.0847313961697,0.8622019770668832,SpoXT
1,jztWn,35.56106827543912,1.5268588749206473,MntRt
-2,RxGLP,36.78937609665945,8.517851372017311,IvkZI
6,VZSzl,32.94018788116256,-4.307109409957783,sEGhr
5,QGjjG,35.01233898357993,10.769774704443787,jKYSg
8,lWqFu,39.73453990003864,0.8874417368993643,eZEiC
7,dBxXo,37.49334701296859,-1.9690800016075178,QihUN
-2,YWsve,37.235282787823564,5.966401914371793,cAhvh
10,drzMB,38.18040702429155,-7.543596840396672,vscoS
0,MrydZ,37.488273196624704,10.334868172425194,wogTo
6,pBkfa,37.77699649584112,5.711003463191545,IZgdM
13,xkhom,36.2808227265122,1.9632439052448176,qBGSr
7,mjfQQ,38.45690200577948,-0.3698250494001385,wsovx
2,TzLOz,39.482770646138384,-1.6648959198864677,zsBch
2,pkoQl,30.83623003416973,6.853868944575367,hLhtl
10,TWPBu,36.98367160573078,10.338460393464828,ftaRj
3,iSqQG,35.46317775530492,11.63646894308872,gsyjz
-1,BpxpH,36.44254808430818,0.6521163266229335,VaGqF
-9,ZPTYf,37.57173201975916,1.1129101601231683,NfJHJ
3,rrJck,37.06351657923337,-1.6770077752709815,qSTUX
11,IGBkm,38.927604573099686,-8.42272193721465,ZzbcN
0,EarfM,39.25900324163444,-2.325576347572323,kQufK
-2,vmABR,40.58071831682588,-0.43451513408381204,efGFm
-6,KbYiZ,37.485588648598714,3.259548199772863,dFgUo
-1,LZSjq,38.36749877715872,5.58607821178938,QzxEc
14,XBkps,38.991087715250785,2.963918673815683,NvPBb
1,oOday,42.12872020225092,20.663906020772313,UZRYE
1,SkFZr,34.27942791982915,-1.3538984019399412,KhmeT
2,iSGwU,34.260118041757394,6.385004106029635,plVEe
-6,NxolJ,34.850303459248316,-2.1624519379113556,yvbuM
27,GYOTU,39.47660728732421,9.77503485225029,yIzTh
7,yMzzL,36.28587979550959,2.0612798133976082,EKTjB
4,BWswh,34.53405150263493,4.619158834353768,GPGyB
12,rAcQE,35.65145297181422,4.685110745558009,EnTFT
12,aViAB,35.124789191823574,-6.344941988588406,SJWGS
2,Thaua,39.06224284180793,-3.9799696026248865,hgzmu
4,YlcEl,37.75288076512227,-3.565449559071861,YiCoo
3,VarRN,41.497606050230274,3.6534058086750707,quMur
-1,iyuSe,35.79182764809262,3.6023281655845545,yUSZZ
1,YqoTH,35.90706990371609,1.3640536078236938,uYTti
3,Zwvvf,36.565186639434344,1.9538917938757412,MDcPZ
8,HoBWf,39.41300017707392,19.090991391849066,YLFzv
16,EUIKU,37.65391341882397,4.45264911842572,TtPLF
-4,HhXOn,40.601675972018825,-4.234935819573348,EfjnG
5,DqpDQ,41.07184373103444,-5.2774335375265045,INyBt
2,HXhZm,37.21175055781282,2.8936608235032466,yQdKC
20,MnBnV,39.19848357985919,7.749750864079834,QYWlR
5,fooJI,36.817840661279796,-8.047239889261528,yCBmt
3,XEVSD,32.53930271647312,2.927039184090246,pQXTM
3,cXgFM,39.82336513038842,12.215285172580858,wGYFF
19,zsajq,38.4780555826942,-1.726150053381464,wDpnV
7,Ezsst,38.715320695166575,-3.2483017926975286,iWbNY
-3,rxbca,35.94823558030109,-0.7988742011998908,ysKLr
0,esjsf,41.23205970592767,0.6948694251321681,nyNKm
-3,cERgo,38.05291645536393,5.950805834114812,ofmHR
-8,rIzYD,35.80144586517163,-6.787265799111918,vMTSv
0,yjill,40.288658976645415,-3.3234343926877665,yjGBN
6,PfFoC,35.69056340083226,10.300492025861159,ITeIx
-9,gAFhH,36.51053472575434,-11.052402830791468,tYUOf
6,oRQbK,37.31566088911224,-2.5152515076894213,RERYx
16,nGINV,39.865241652662476,5.967712812788862,AUAdX
11,DRXxB,35.2139896498787,2.0236297560294045,WsYaE
1,JyMYb,38.099626593847596,3.0327809168363533,tlpBy
3,yDtGo,37.7309185333485,-4.343766327368408,acTGt
18,fDTTA,37.49946514003555,-11.774308504914185,ZOfCM
12,PEJMX,34.68306114044806,-10.997269457248972,loLUN
10,zswBm,29.276675920764482,2.060102835737117,BBnrv
5,bxkgv,36.78776701065925,0.2944141001465337,OeDTG
0,OwXpT,36.234213699422966,4.6101317118218335,DYSpk
-4,eHRJU,35.29970122694506,-3.3965319118970205,pVuai
8,ctqZy,35.99794521205122,9.82511356332478,NoPjV
11,APwtP,34.966396429226,9.984903650208492,kddmg
-4,LmsJZ,37.954664385083106,7.127742922687688,kpNtB
14,HTvlf,37.187909776374006,-8.221591780322997,AnshZ
3,EhDJV,38.028099759583924,0.2152650084036034,Llgks
5,tlBHC,34.42757515540904,3.275201790502729,FQxfC
5,SKuoT,33.022382516527955,-4.1187731592024965,JNlWd
2,trxRk,40.605197760370174,-4.065167680619818,XXZqJ
1,TEXRs,34.97395499710418,-0.4207305424152039,HgoDI
4,WKfpK,36.952599553957405,8.582014091756603,Yezrq
-1,jyTtM,35.91488022507083,4.837589714580866,anTSy
3,eReQX,38.44806713952644,5.741792237164087,TbnvA
-3,lxjzB,36.22457796688138,7.008234984026377,fWCKP
1,JFXYL,40.42937720303262,-9.059020528943195,cylJr
6,UbANf,42.474505275556936,1.9232999217654578,NYyik
0,hNClE,36.51328896536201,2.8477725961968505,yLNtu
12,qiQAP,38.48214517677077,-0.9690739701356332,pWMcn
3,CIKRH,33.44966893075604,2.44962073259025,VeCzW
9,EdQjq,35.494289496640384,11.000950537791336,wtqAs
-6,jeiVR,39.31234750866458,2.601092177381296,TVBVP
-10,zaMqc,40.58280643515531,15.258014781135046,PHVjd
6,nbowE,35.182395793528194,-6.906258254806412,cmXIT
-5,NKlue,34.05489791571715,-2.35822986714539,ezlqo
-8,WWKqH,39.99454187743221,12.274845466568944,uvuRJ
6,jfmes,39.023877344158414,4.524203166415226,flRfc
-1,WAuic,30.29438573717124,7.140944422728829,GGYMk
8,oOdtz,41.17529177027011,-13.827317247925022,FHVMM
0,IGoTR,36.29601411648425,-8.21191545339976,GVafP
5,xPrkg,38.95198900653511,12.579393797298351,afDbr
-4,lRdso,36.419264625918,0.1750835970324336,UBeVd
9,EWWBT,38.562938736693205,6.4879451551493785,xToMF
7,dIbad,40.33584510719601,3.6973682243571497,lfonv
0,WDtrE,34.423233616210965,-5.896003036923625,PwPRC
-2,IEYYj,34.65288699970219,-2.897233218616778,DzswN
3,NmARn,44.07523049972681,2.354511273630887,UMhdd
8,uxqxV,38.827841792683294,-7.300217975976592,nHzUD
12,QNXvQ,40.7188328497747,0.8682036237377102,YiteQ
2,btlEj,35.841488891389865,3.622121248888958,yqaCP
13,sZkcW,37.937996145205695,-5.287487671449991,cTzUS
7,txJto,37.566908347154566,-1.832823373278311,WZBXV
5,xoClg,37.322732002291374,6.783608901422945,nydIk
2,mCtTG,38.58428573147597,-13.837709979746956,RkYaN
2,DBHef,38.89734298487387,5.5759776577880835,kHzDi
-3,UZCiG,34.31581980704383,-5.36871147185578,CeluM
18,RYWvB,42.428163559363256,7.727200478758493,pmTqN
2,nNPaV,34.093725844932735,-2.8791907894971516,ivmZa
0,msEJw,35.48560651433994,4.382532555187853,TuTvl
-8,qFNcw,38.68785369661196,3.728319162113155,JEfEA
5,ALjyB,36.73488562718588,-5.308216146372625,ZBhhT
-1,ZJzjQ,37.80621563930254,3.291186338032431,zWNTI
4,aOPMe,35.972294913485705,-11.621282190245593,qXLXp
1,ZhfBy,37.43447949924591,0.4274312148791781,ZVQpc
-5,OvsUP,36.63281851596468,6.965768504442881,RxzXG
14,VuJUe,35.492244050656026,4.407920330657244,mModB
-7,FFYeJ,37.6309616301598,-2.6650293197097366,mvthf
-1,ccJrm,38.01987135667581,0.4365785620128231,UPxnC
-2,NEdRi,39.33993363750402,3.585517806120534,aFnOS
3,wlXmn,33.25699423120831,9.974554252803529,DDQTO
4,YpnwI,39.07469438131944,8.528645068968196,LrrAr
6,yHecq,37.804044231018935,-1.8898191835563976,MBgXF
9,XLugn,33.960370356628594,-0.024403118555755388,jngGx
-4,QuOMB,41.07704794887577,8.037957981628729,PffkD
-5,xQigY,38.526766999590535,4.91145371066482,tMxHH
1,lUhCL,32.93099348523459,9.857803704990468,pUcaQ
2,xAZWr,39.93031121914122,5.894030369788865,FjNNb
